Linux 6.12.74+deb13+1-cloud-amd64 (ip-10-20-0-10) 	03/15/26 	_x86_64_	(16 CPU)

11:01:15     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:01:28       2    0.00    0.00    0.00    0.00    0.00    3.09    0.00    0.00    0.00   96.91
11:01:28       3    2.22    0.00    3.33   52.22    0.00    3.33    0.00    0.00    0.00   38.89
11:01:28       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:01:28       5    1.01    0.00    5.05   46.46    0.00    9.09    0.00    0.00    0.00   38.38
11:01:28       6    1.98    0.00    8.91   74.26    0.00    7.92    0.00    0.00    0.00    6.93
11:01:28       7    0.00    0.00    0.00    0.00    0.00    3.03    0.00    0.00    0.00   96.97
11:01:28       8    1.01    0.00    2.02   52.53    0.00    0.00    0.00    0.00    0.00   44.44
11:01:28       9    5.32    0.00    7.45   87.23    0.00    0.00    0.00    0.00    0.00    0.00
11:01:28      10    1.00    0.00    1.00   98.00    0.00    0.00    0.00    0.00    0.00    0.00
11:01:28      11    0.00    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00   99.01
11:01:28      12    2.02    0.00    2.02   37.37    0.00    0.00    0.00    0.00    0.00   58.59
11:01:28      13    7.07    0.00    5.05   87.88    0.00    0.00    0.00    0.00    0.00    0.00
11:01:28      14    6.25    0.00   19.79   73.96    0.00    0.00    0.00    0.00    0.00    0.00
11:01:28      15    1.01    0.00    3.03   36.36    0.00    0.00    0.00    0.00    0.00   59.60

11:01:28     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:01:29     all    1.97    0.00    3.69   42.62    0.00    1.97    0.00    0.00    0.00   49.75
11:01:29       0    0.00    0.00    3.09   15.46    0.00    4.12    0.00    0.00    0.00   77.32
11:01:29       1    0.00    0.00    0.00    0.00    0.00    2.04    0.00    0.00    0.00   97.96
11:01:29       2    1.04    0.00    3.12   13.54    0.00    2.08    0.00    0.00    0.00   80.21
11:01:29       3    6.19    0.00    8.25   62.89    0.00    4.12    0.00    0.00    0.00   18.56
11:01:29       4    0.00    0.00    0.00    0.00    0.00    1.01    0.00    0.00    0.00   98.99
11:01:29       5    3.00    0.00    6.00   57.00    0.00    9.00    0.00    0.00    0.00   25.00
11:01:29       6    0.98    0.00    5.88   82.35    0.00    7.84    0.00    0.00    0.00    2.94
11:01:29       7    1.04    0.00    3.12   33.33    0.00    1.04    0.00    0.00    0.00   61.46
11:01:29       8    1.00    0.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00   93.00
11:01:29       9    6.32    0.00    8.42   85.26    0.00    0.00    0.00    0.00    0.00    0.00
11:01:29      10    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
11:01:29      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:01:29      12    2.06    0.00    7.22   90.72    0.00    0.00    0.00    0.00    0.00    0.00
11:01:29      13    3.03    0.00    7.07   89.90    0.00    0.00    0.00    0.00    0.00    0.00
11:01:29      14    7.22    0.00    7.22   46.39    0.00    0.00    0.00    0.00    0.00   39.18
11:01:29      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

11:01:29     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:01:30     all    0.51    0.00    1.52   47.25    0.00    0.57    0.00    0.00    0.00   50.16
11:01:30       0    1.03    0.00    4.12   93.81    0.00    1.03    0.00    0.00    0.00    0.00
11:01:30       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:01:30       2    0.00    0.00    0.00    0.00    0.00    2.00    0.00    0.00    0.00   98.00
11:01:30       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:01:30       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:01:30       5    0.00    0.00    0.00    0.00    0.00    1.02    0.00    0.00    0.00   98.98
11:01:30       6    1.02    0.00    2.04   89.80    0.00    4.08    0.00    0.00    0.00    3.06
11:01:30       7    1.01    0.00    4.04   93.94    0.00    1.01    0.00    0.00    0.00    0.00
11:01:30       8    0.00    0.00    1.00   12.00    0.00    0.00    0.00    0.00    0.00   87.00
11:01:30       9    2.02    0.00    4.04   93.94    0.00    0.00    0.00    0.00    0.00    0.00
11:01:30      10    1.01    0.00    1.01   97.98    0.00    0.00    0.00    0.00    0.00    0.00
11:01:30      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:01:30      12    0.00    0.00    3.06   96.94    0.00    0.00    0.00    0.00    0.00    0.00
11:01:30      13    1.01    0.00    2.02   96.97    0.00    0.00    0.00    0.00    0.00    0.00
11:01:30      14    1.03    0.00    3.09   83.51    0.00    0.00    0.00    0.00    0.00   12.37
11:01:30      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

11:01:30     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:01:31     all    0.25    0.00    0.50   49.03    0.00    0.00    0.00    0.00    0.00   50.22
11:01:31       0    0.00    0.00    1.01   98.99    0.00    0.00    0.00    0.00    0.00    0.00
11:01:31       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:01:31       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:01:31       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:01:31       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:01:31       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:01:31       6    1.00    0.00    1.00   98.00    0.00    0.00    0.00    0.00    0.00    0.00
11:01:31       7    0.00    0.00    1.01   98.99    0.00    0.00    0.00    0.00    0.00    0.00
11:01:31       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:01:31       9    0.00    0.00    1.01   98.99    0.00    0.00    0.00    0.00    0.00    0.00
11:01:31      10    0.99    0.00    1.98   97.03    0.00    0.00    0.00    0.00    0.00    0.00
11:01:31      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:01:31      12    1.01    0.00    1.01   97.98    0.00    0.00    0.00    0.00    0.00    0.00
11:01:31      13    0.00    0.00    0.00   40.40    0.00    0.00    0.00    0.00    0.00   59.60
11:01:31      14    0.00    0.00    1.02   98.98    0.00    0.00    0.00    0.00    0.00    0.00
