Linux 6.12.74+deb13+1-cloud-amd64 (ip-10-20-0-10) 	03/15/26 	_x86_64_	(8 CPU)

12:16:45     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:16:59       7    9.78    0.00    4.35    0.00    0.00    1.09    0.00    0.00    0.00   84.78

12:16:59     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:17:00     all    1.14    0.00    1.02    0.00    0.00    1.52    0.00    0.00    0.00   96.32
12:17:00       0    0.00    0.00    1.04    0.00    0.00    0.00    0.00    0.00    0.00   98.96
12:17:00       1    2.02    0.00    1.01    0.00    0.00    1.01    0.00    0.00    0.00   95.96
12:17:00       2    1.04    0.00    1.04    0.00    0.00    0.00    0.00    0.00    0.00   97.92
12:17:00       3    1.02    0.00    1.02    0.00    0.00    1.02    0.00    0.00    0.00   96.94
12:17:00       4    1.00    0.00    2.00    0.00    0.00    3.00    0.00    0.00    0.00   94.00
12:17:00       5    0.00    0.00    1.02    0.00    0.00    2.04    0.00    0.00    0.00   96.94
12:17:00       6    1.98    0.00    0.00    0.00    0.00    3.96    0.00    0.00    0.00   94.06
12:17:00       7    2.02    0.00    1.01    0.00    0.00    1.01    0.00    0.00    0.00   95.96

12:17:00     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:17:01     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:17:01       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:17:01       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:17:01       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:17:01       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:17:01       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:17:01       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:17:01       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:17:01       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

12:17:01     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:17:02     all    0.00    0.00    0.13    0.00    0.00    0.00    0.00    0.00    0.00   99.87
12:17:02       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:17:02       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:17:02       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:17:02       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:17:02       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:17:02       5    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
12:17:02       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:17:02       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

12:17:02     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:17:03     all    5.56    0.00    3.23    0.00    0.00    3.36    0.00    0.00    0.00   87.86
12:17:03       0    9.71    0.00    4.85    0.00    0.00    3.88    0.00    0.00    0.00   81.55
12:17:03       1    5.21    0.00    4.17    0.00    0.00    3.12    0.00    0.00    0.00   87.50
12:17:03       2    3.16    0.00    3.16    0.00    0.00    5.26    0.00    0.00    0.00   88.42
12:17:03       3    5.32    0.00    1.06    0.00    0.00    3.19    0.00    0.00    0.00   90.43
12:17:03       4    4.17    0.00    2.08    0.00    0.00    3.12    0.00    0.00    0.00   90.62
12:17:03       5    6.06    0.00    1.01    0.00    0.00    6.06    0.00    0.00    0.00   86.87
12:17:03       6    4.21    0.00    4.21    0.00    0.00    0.00    0.00    0.00    0.00   91.58
12:17:03       7    6.25    0.00    5.21    0.00    0.00    2.08    0.00    0.00    0.00   86.46

12:17:03     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
