Linux 6.12.74+deb13+1-cloud-amd64 (ip-10-20-0-10) 	03/15/26 	_x86_64_	(8 CPU)

12:58:42     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:58:49       2   11.11    0.00   13.33   72.22    0.00    3.33    0.00    0.00    0.00    0.00
12:58:49       3    2.13    0.00    5.32   24.47    0.00    7.45    0.00    0.00    0.00   60.64
12:58:49       4    4.44    0.00    5.56   24.44    0.00    5.56    0.00    0.00    0.00   60.00
12:58:49       5    0.00    0.00    1.05    3.16    0.00    1.05    0.00    0.00    0.00   94.74
12:58:49       6    4.26    0.00    5.32   18.09    0.00    2.13    0.00    0.00    0.00   70.21
12:58:49       7    3.00    0.00    9.00   35.00    0.00    6.00    0.00    0.00    0.00   47.00

12:58:49     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:58:50     all    3.55    0.00    6.83   36.40    0.00    3.68    0.00    0.00    0.00   49.54
12:58:50       0    2.11    0.00    2.11   20.00    0.00    2.11    0.00    0.00    0.00   73.68
12:58:50       1    2.13    0.00    3.19   61.70    0.00    0.00    0.00    0.00    0.00   32.98
12:58:50       2   12.90    0.00   13.98   68.82    0.00    1.08    0.00    0.00    0.00    3.23
12:58:50       3    1.06    0.00    8.51   24.47    0.00    6.38    0.00    0.00    0.00   59.57
12:58:50       4    0.99    0.00    5.94   22.77    0.00    9.90    0.00    0.00    0.00   60.40
12:58:50       5    1.06    0.00    1.06   24.47    0.00    1.06    0.00    0.00    0.00   72.34
12:58:50       6    6.59    0.00   13.19   39.56    0.00    2.20    0.00    0.00    0.00   38.46
12:58:50       7    2.02    0.00    7.07   31.31    0.00    6.06    0.00    0.00    0.00   53.54

12:58:50     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:58:51     all    3.85    0.00    6.37   36.07    0.00    3.85    0.00    0.00    0.00   49.87
12:58:51       0    4.12    0.00    6.19   85.57    0.00    4.12    0.00    0.00    0.00    0.00
12:58:51       1    3.06    0.00    6.12   27.55    0.00    2.04    0.00    0.00    0.00   61.22
