Linux 6.12.74+deb13+1-cloud-amd64 (ip-10-20-0-10) 	03/15/26 	_x86_64_	(8 CPU)

13:28:13     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:28:20       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:20       3    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
13:28:20       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:20       5    0.00    0.00    1.01   98.99    0.00    0.00    0.00    0.00    0.00    0.00
13:28:20       6    0.00    0.00    0.00   94.95    0.00    0.00    0.00    0.00    0.00    5.05
13:28:20       7    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00

13:28:20     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:28:21     all    0.00    0.00    0.25   49.43    0.00    0.00    0.00    0.00    0.00   50.32
13:28:21       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:21       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:21       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:21       3    0.00    0.00    1.01   98.99    0.00    0.00    0.00    0.00    0.00    0.00
13:28:21       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:21       5    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
13:28:21       6    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
13:28:21       7    0.00    0.00    1.01   98.99    0.00    0.00    0.00    0.00    0.00    0.00

13:28:21     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:28:22     all    0.38    0.00    0.25   49.12    0.00    0.00    0.00    0.00    0.00   50.25
13:28:22       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:22       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:22       2    0.00    0.00    0.00   27.27    0.00    0.00    0.00    0.00    0.00   72.73
13:28:22       3    0.00    0.00    1.02   98.98    0.00    0.00    0.00    0.00    0.00    0.00
13:28:22       4    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
13:28:22       5    1.01    0.00    0.00   98.99    0.00    0.00    0.00    0.00    0.00    0.00
13:28:22       6    1.01    0.00    1.01   97.98    0.00    0.00    0.00    0.00    0.00    0.00
13:28:22       7    0.00    0.00    0.00   72.45    0.00    0.00    0.00    0.00    0.00   27.55

