Linux 6.12.74+deb13+1-amd64 (hd-test01) 	03/17/2026 	_x86_64_	(12 CPU)

01:42:07 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:42:08 PM  all    0.08    0.00    0.08   32.38    0.00    0.00    0.00    0.00    0.00   67.45
01:42:08 PM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:42:08 PM    1    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
01:42:08 PM    2    0.00    0.00    0.00   58.16    0.00    0.00    0.00    0.00    0.00   41.84
01:42:08 PM    3    1.02    0.00    0.00   48.98    0.00    0.00    0.00    0.00    0.00   50.00
01:42:08 PM    4    0.00    0.00    1.02   47.96    0.00    0.00    0.00    0.00    0.00   51.02
01:42:08 PM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:42:08 PM    6    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
01:42:08 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:42:08 PM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:42:08 PM    9    0.00    0.00    0.00   39.39    0.00    0.00    0.00    0.00    0.00   60.61
01:42:08 PM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:42:08 PM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

01:42:08 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:42:09 PM  all    2.78    0.00   22.49    5.31    0.00    5.98    0.00    0.00    0.00   63.44
01:42:09 PM    0    8.08    0.00   43.43    0.00    0.00   11.11    0.00    0.00    0.00   37.37
01:42:09 PM    1    1.01    0.00   24.24    4.04    0.00    8.08    0.00    0.00    0.00   62.63
01:42:09 PM    2    1.98    0.00   14.85   20.79    0.00    2.97    0.00    0.00    0.00   59.41
01:42:09 PM    3    2.06    0.00   22.68    0.00    0.00    4.12    0.00    0.00    0.00   71.13
01:42:09 PM    4    4.17    0.00    9.38   15.62    0.00    9.38    0.00    0.00    0.00   61.46
01:42:09 PM    5    6.00    0.00   59.00    0.00    0.00    3.00    0.00    0.00    0.00   32.00
01:42:09 PM    6    4.12    0.00   30.93    5.15    0.00    9.28    0.00    0.00    0.00   50.52
01:42:09 PM    7    3.96    0.00   49.50    0.00    0.00   12.87    0.00    0.00    0.00   33.66
01:42:09 PM    8    1.02    0.00    9.18   16.33    0.00    3.06    0.00    0.00    0.00   70.41
