Linux 6.12.74+deb13+1-amd64 (hd-test01) 	03/17/2026 	_x86_64_	(12 CPU)

01:39:12 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:39:13 PM  all    0.34    0.00    0.17   32.33    0.00    0.00    0.00    0.00    0.00   67.17
01:39:13 PM    0    1.01    0.00    2.02   96.97    0.00    0.00    0.00    0.00    0.00    0.00
01:39:13 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:39:13 PM    2    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
01:39:13 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:39:13 PM    4    2.02    0.00    0.00   94.95    0.00    0.00    0.00    0.00    0.00    3.03
01:39:13 PM    5    0.00    0.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00   97.00
01:39:13 PM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:39:13 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:39:13 PM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:39:13 PM    9    1.03    0.00    0.00   98.97    0.00    0.00    0.00    0.00    0.00    0.00
01:39:13 PM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:39:13 PM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

01:39:13 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:39:14 PM  all    2.73    0.00   19.11    7.85    0.00    7.76    0.00    0.00    0.00   62.54
01:39:14 PM    0    3.09    0.00   20.62   11.34    0.00    9.28    0.00    0.00    0.00   55.67
01:39:14 PM    1    1.04    0.00    5.21    5.21    0.00    3.12    0.00    0.00    0.00   85.42
01:39:14 PM    2    7.22    0.00   31.96    9.28    0.00    4.12    0.00    0.00    0.00   47.42
01:39:14 PM    3    3.19    0.00   26.60    0.00    0.00   10.64    0.00    0.00    0.00   59.57
01:39:14 PM    4    1.00    0.00    7.00    4.00    0.00    8.00    0.00    0.00    0.00   80.00
01:39:14 PM    5    2.02    0.00   16.16   11.11    0.00    2.02    0.00    0.00    0.00   68.69
01:39:14 PM    6    2.06    0.00   19.59    5.15    0.00   11.34    0.00    0.00    0.00   61.86
01:39:14 PM    7    6.12    0.00   21.43   24.49    0.00   13.27    0.00    0.00    0.00   34.69
01:39:14 PM    8    1.04    0.00    7.29    4.17    0.00    9.38    0.00    0.00    0.00   78.12
01:39:14 PM    9    2.94    0.00   32.35   13.73    0.00    3.92    0.00    0.00    0.00   47.06
01:39:14 PM   10    2.04    0.00   34.69    2.04    0.00   10.20    0.00    0.00    0.00   51.02
01:39:14 PM   11    1.02    0.00    6.12    3.06    0.00    8.16    0.00    0.00    0.00   81.63

01:39:14 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:39:15 PM  all    2.52    0.00   18.59    8.86    0.00    6.26    0.00    0.00    0.00   63.77
01:39:15 PM    0    6.38    0.00   21.28   12.77    0.00    9.57    0.00    0.00    0.00   50.00
01:39:15 PM    1    0.00    0.00    8.16    4.08    0.00    4.08    0.00    0.00    0.00   83.67
01:39:15 PM    2    2.11    0.00   23.16   55.79    0.00    2.11    0.00    0.00    0.00   16.84
01:39:15 PM    3    7.00    0.00   48.00    3.00    0.00   13.00    0.00    0.00    0.00   29.00
