Linux 6.12.74+deb13+1-amd64 (hd-test01) 	03/17/2026 	_x86_64_	(12 CPU)

01:39:33 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:39:34 PM  all    0.25    0.00    0.17   32.35    0.00    0.00    0.00    0.00    0.00   67.23
01:39:34 PM    0    0.00    0.00    1.02   97.96    0.00    0.00    0.00    0.00    0.00    1.02
01:39:34 PM    1    0.00    0.00    0.98    0.98    0.00    0.00    0.00    0.00    0.00   98.04
01:39:34 PM    2    0.00    0.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00   97.00
01:39:34 PM    3    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
01:39:34 PM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:39:34 PM    5    2.04    0.00    0.00   94.90    0.00    0.00    0.00    0.00    0.00    3.06
01:39:34 PM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:39:34 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:39:34 PM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:39:34 PM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:39:34 PM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:39:34 PM   11    1.03    0.00    0.00   98.97    0.00    0.00    0.00    0.00    0.00    0.00

01:39:34 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:39:35 PM  all    2.83    0.00   19.54    6.94    0.00    7.11    0.00    0.00    0.00   63.58
01:39:35 PM    0    0.00    0.00    3.03    6.06    0.00    7.07    0.00    0.00    0.00   83.84
01:39:35 PM    1    3.30    0.00    9.89    1.10    0.00    6.59    0.00    0.00    0.00   79.12
01:39:35 PM    2    5.05    0.00   39.39    8.08    0.00   12.12    0.00    0.00    0.00   35.35
01:39:35 PM    3    5.21    0.00   25.00   11.46    0.00   15.62    0.00    0.00    0.00   42.71
01:39:35 PM    4    3.16    0.00   36.84    5.26    0.00   11.58    0.00    0.00    0.00   43.16
01:39:35 PM    5    2.02    0.00   16.16    9.09    0.00    2.02    0.00    0.00    0.00   70.71
01:39:35 PM    6    3.00    0.00   15.00    8.00    0.00   10.00    0.00    0.00    0.00   64.00
01:39:35 PM    7    2.97    0.00   24.75   16.83    0.00    0.99    0.00    0.00    0.00   54.46
01:39:35 PM    8    3.09    0.00    8.25    3.09    0.00    2.06    0.00    0.00    0.00   83.51
01:39:35 PM    9    3.03    0.00   22.22    4.04    0.00    2.02    0.00    0.00    0.00   68.69
01:39:35 PM   10    0.00    0.00   18.09    1.06    0.00   11.70    0.00    0.00    0.00   69.15
01:39:35 PM   11    3.09    0.00   15.46    8.25    0.00    4.12    0.00    0.00    0.00   69.07

01:39:35 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:39:36 PM  all    2.76    0.00   19.52    5.70    0.00    7.60    0.00    0.00    0.00   64.42
01:39:36 PM    0    2.04    0.00   13.27    6.12    0.00    5.10    0.00    0.00    0.00   73.47
01:39:36 PM    1    6.32    0.00   30.53   12.63    0.00   14.74    0.00    0.00    0.00   35.79
01:39:36 PM    2    3.16    0.00   30.53    5.26    0.00   13.68    0.00    0.00    0.00   47.37
01:39:36 PM    3    5.21    0.00   26.04   12.50    0.00   18.75    0.00    0.00    0.00   37.50
01:39:36 PM    4    4.12    0.00   22.68    3.09    0.00    8.25    0.00    0.00    0.00   61.86
01:39:36 PM    5    1.04    0.00   21.88    5.21    0.00    2.08    0.00    0.00    0.00   69.79
01:39:36 PM    6    1.04    0.00   13.54    4.17    0.00    6.25    0.00    0.00    0.00   75.00
01:39:36 PM    7    0.00    0.00    9.18    2.04    0.00    1.02    0.00    0.00    0.00   87.76
01:39:36 PM    8    1.06    0.00   12.77    5.32    0.00    1.06    0.00    0.00    0.00   79.79
01:39:36 PM    9    4.04    0.00   18.18    9.09    0.00    2.02    0.00    0.00    0.00   66.67
01:39:36 PM   10    5.10    0.00   28.57    1.02    0.00   15.31    0.00    0.00    0.00   50.00
01:39:36 PM   11    0.00    0.00    7.29    2.08    0.00    3.12    0.00    0.00    0.00   87.50

01:39:36 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:39:37 PM  all    3.01    0.00   20.03    5.85    0.00    7.39    0.00    0.00    0.00   63.71
01:39:37 PM    0    1.05    0.00    8.42    2.11    0.00    4.21    0.00    0.00    0.00   84.21
