timestamp,total_cpu_pct,hd_cpu_pct,ts_cpu_pct
1773421876,0.1,0.00.0,320.0
1773421877,0.1,0.00.0,319.0
1773421878,0.4,0.00.0,318.0
1773421879,2.3,0.00.0,317.0
1773421880,79.3,0.00.0,318.0
1773421881,79.8,0.00.0,319.0
1773421882,78.8,0.00.0,320.0
1773421883,78.5,0.00.0,320.0
1773421884,78.2,0.00.0,321.0
1773421885,78.1,0.00.0,322.0
1773421886,79.3,0.00.0,322.0
1773421887,78.6,0.00.0,323.0
1773421888,78.2,0.00.0,324.0
1773421889,77.7,0.00.0,325.0
1773421890,78.4,0.00.0,325.0
1773421891,78.2,0.00.0,326.0
1773421892,78.2,0.00.0,327.0
1773421893,46.6,0.00.0,327.0
1773421894,0.2,0.00.0,326.0
1773421895,0.4,0.00.0,325.0
1773421896,0.1,0.00.0,324.0
1773421897,27.3,0.00.0,324.0
1773421898,79.7,0.00.0,324.0
1773421899,78.9,0.00.0,325.0
1773421900,78.7,0.00.0,326.0
1773421901,77.8,0.00.0,326.0
1773421902,78.3,0.00.0,327.0
1773421903,78.4,0.00.0,328.0
1773421904,79.2,0.00.0,329.0
1773421905,78.5,0.00.0,329.0
1773421906,79.0,0.00.0,330.0
1773421907,78.1,0.00.0,331.0
1773421908,78.2,0.00.0,331.0
1773421909,78.9,0.00.0,332.0
1773421910,78.8,0.00.0,332.0
1773421911,22.9,0.00.0,332.0
1773421912,0.2,0.00.0,331.0
1773421913,0.2,0.00.0,330.0
1773421914,0.2,0.00.0,329.0
1773421915,52.4,0.00.0,330.0
1773421917,78.2,0.00.0,330.0
1773421918,78.0,0.00.0,331.0
1773421919,78.0,0.00.0,331.0
1773421920,77.9,0.00.0,332.0
1773421921,77.9,0.00.0,333.0
1773421922,78.5,0.00.0,333.0
1773421923,77.9,0.00.0,334.0
1773421924,78.0,0.00.0,335.0
1773421925,77.4,0.00.0,335.0
1773421926,77.7,0.00.0,336.0
1773421927,78.2,0.00.0,336.0
1773421928,78.0,0.00.0,337.0
1773421929,76.9,0.00.0,338.0
1773421930,0.2,0.00.0,337.0
1773421931,0.2,0.00.0,336.0
1773421932,0.4,0.00.0,335.0
1773421933,0.1,0.00.0,334.0
1773421934,77.0,0.00.0,335.0
1773421935,79.4,0.00.0,335.0
1773421936,78.8,0.00.0,336.0
1773421937,78.3,0.00.0,337.0
1773421938,78.4,0.00.0,337.0
1773421939,78.5,0.00.0,338.0
1773421940,78.5,0.00.0,338.0
1773421941,78.1,0.00.0,339.0
1773421942,78.1,0.00.0,340.0
1773421943,78.2,0.00.0,340.0
1773421944,78.7,0.00.0,341.0
1773421945,78.3,0.00.0,341.0
1773421946,77.8,0.00.0,342.0
1773421947,52.4,0.00.0,342.0
1773421948,0.2,0.00.0,341.0
1773421949,0.1,0.00.0,340.0
1773421950,0.4,0.00.0,340.0
1773421951,21.4,0.00.0,339.0
1773421952,78.4,0.00.0,340.0
1773421953,78.4,0.00.0,340.0
1773421954,77.9,0.00.0,341.0
1773421955,78.2,0.00.0,341.0
1773421956,78.8,0.00.0,342.0
1773421958,78.0,0.00.0,342.0
1773421959,78.3,0.00.0,343.0
1773421960,78.9,0.00.0,344.0
1773421961,78.5,0.00.0,344.0
1773421962,78.3,0.00.0,345.0
1773421963,78.1,0.00.0,345.0
1773421964,78.6,0.00.0,346.0
1773421965,78.0,0.00.0,346.0
1773421966,26.5,0.00.0,346.0
1773421967,0.2,0.00.0,345.0
1773421968,0.6,0.00.0,344.0
1773421969,0.1,0.00.0,344.0
1773421970,47.6,0.00.0,344.0
1773421971,79.4,0.00.0,344.0
1773421972,78.8,0.00.0,345.0
1773421973,78.9,0.00.0,345.0
1773421974,78.6,0.00.0,346.0
1773421975,78.4,0.00.0,346.0
1773421976,77.8,0.00.0,347.0
1773421977,78.7,0.00.0,347.0
1773421978,79.4,0.00.0,348.0
1773421979,79.1,0.00.0,348.0
1773421980,78.7,0.00.0,349.0
1773421981,79.4,0.00.0,349.0
1773421982,79.0,0.00.0,350.0
1773421983,78.9,0.00.0,350.0
1773421984,3.4,0.00.0,350.0
1773421985,0.2,0.00.0,349.0
1773421986,0.2,0.00.0,348.0
1773421987,0.4,0.00.0,347.0
1773421988,71.9,0.00.0,348.0
1773421989,78.8,0.00.0,348.0
1773421990,78.9,0.00.0,349.0
1773421991,78.0,0.00.0,349.0
1773421992,78.6,0.00.0,350.0
1773421993,78.5,0.00.0,350.0
1773421994,79.0,0.00.0,351.0
1773421995,79.0,0.00.0,351.0
1773421996,79.2,0.00.0,352.0
1773421997,78.6,0.00.0,352.0
1773421999,78.8,0.00.0,353.0
1773422000,78.8,0.00.0,353.0
1773422001,78.6,0.00.0,354.0
1773422002,57.6,0.00.0,354.0
1773422003,0.2,0.00.0,353.0
1773422004,0.1,0.00.0,352.0
1773422005,0.2,0.00.0,352.0
1773422006,17.2,0.00.0,351.0
1773422007,79.1,0.00.0,352.0
1773422008,78.4,0.00.0,352.0
1773422009,77.7,0.00.0,353.0
1773422010,78.6,0.00.0,353.0
1773422011,78.3,0.00.0,354.0
1773422012,78.2,0.00.0,354.0
1773422013,77.9,0.00.0,355.0
1773422014,78.3,0.00.0,355.0
1773422015,77.9,0.00.0,355.0
1773422016,77.3,0.00.0,356.0
1773422017,77.9,0.00.0,356.0
1773422018,77.7,0.00.0,357.0
1773422019,77.7,0.00.0,357.0
1773422020,30.5,0.00.0,357.0
1773422021,0.2,0.00.0,356.0
1773422022,0.4,0.00.0,356.0
1773422023,0.1,0.00.0,355.0
1773422024,43.0,0.00.0,355.0
1773422025,78.7,0.00.0,355.0
1773422026,78.5,0.00.0,356.0
1773422027,77.6,0.00.0,356.0
1773422028,78.9,0.00.0,357.0
1773422029,78.5,0.00.0,357.0
1773422030,77.8,0.00.0,357.0
1773422031,78.4,0.00.0,358.0
1773422032,78.0,0.00.0,358.0
1773422033,78.9,0.00.0,359.0
1773422034,78.6,0.00.0,359.0
1773422035,78.0,0.00.0,360.0
1773422036,78.0,0.00.0,360.0
1773422037,77.9,0.00.0,360.0
1773422039,5.3,0.00.0,360.0
1773422040,0.2,0.00.0,359.0
1773422041,0.4,0.00.0,358.0
1773422042,0.2,0.00.0,358.0
1773422043,69.7,0.00.0,358.0
1773422044,80.0,0.00.0,358.0
1773422045,78.4,0.00.0,359.0
1773422046,78.2,0.00.0,359.0
1773422047,78.1,0.00.0,360.0
1773422048,77.8,0.00.0,360.0
1773422049,78.4,0.00.0,361.0
1773422050,78.8,0.00.0,361.0
1773422051,78.3,0.00.0,361.0
1773422052,78.4,0.00.0,362.0
1773422053,78.7,0.00.0,362.0
1773422054,79.5,0.00.0,363.0
1773422055,78.4,0.00.0,363.0
1773422056,59.7,0.00.0,363.0
1773422057,0.2,0.00.0,363.0
1773422058,0.6,0.00.0,362.0
1773422059,0.2,0.00.0,361.0
1773422060,13.5,0.00.0,361.0
1773422061,78.9,0.00.0,361.0
1773422062,78.5,0.00.0,361.0
1773422063,78.7,0.00.0,362.0
1773422064,78.4,0.00.0,362.0
1773422065,78.0,0.00.0,363.0
1773422066,77.9,0.00.0,363.0
1773422067,78.0,0.00.0,364.0
1773422068,78.7,0.00.0,364.0
1773422069,78.5,0.00.0,364.0
1773422070,78.2,0.00.0,365.0
1773422071,78.7,0.00.0,365.0
1773422072,78.0,0.00.0,366.0
1773422073,78.3,0.00.0,366.0
1773422074,34.3,0.00.0,366.0
1773422075,0.2,0.00.0,365.0
1773422076,0.4,0.00.0,364.0
1773422077,0.2,0.00.0,364.0
1773422078,40.3,0.00.0,364.0
1773422080,78.9,0.00.0,364.0
1773422081,79.3,0.00.0,364.0
1773422082,78.9,0.00.0,365.0
1773422083,78.4,0.00.0,365.0
1773422084,78.6,0.00.0,366.0
1773422085,78.8,0.00.0,366.0
1773422086,78.8,0.00.0,366.0
1773422087,78.3,0.00.0,367.0
1773422088,78.1,0.00.0,367.0
1773422089,78.6,0.00.0,367.0
1773422090,78.2,0.00.0,368.0
1773422091,79.1,0.00.0,368.0
1773422092,78.4,0.00.0,369.0
1773422093,8.5,0.00.0,368.0
1773422094,0.1,0.00.0,367.0
1773422095,0.5,0.00.0,367.0
1773422096,0.2,0.00.0,366.0
1773422097,66.0,0.00.0,366.0
1773422098,79.0,0.00.0,367.0
1773422099,77.7,0.00.0,367.0
1773422100,78.4,0.00.0,367.0
1773422101,77.8,0.00.0,368.0
1773422102,77.5,0.00.0,368.0
1773422103,78.1,0.00.0,368.0
1773422104,78.0,0.00.0,369.0
1773422105,77.9,0.00.0,369.0
1773422106,78.7,0.00.0,370.0
1773422107,78.4,0.00.0,370.0
1773422108,78.0,0.00.0,370.0
1773422109,78.6,0.00.0,371.0
1773422110,61.4,0.00.0,371.0
1773422111,0.2,0.00.0,370.0
1773422112,0.1,0.00.0,370.0
1773422113,0.2,0.00.0,369.0
1773422114,13.2,0.00.0,368.0
1773422115,84.6,0.00.0,369.0
1773422116,84.6,0.00.0,369.0
1773422117,83.9,0.00.0,370.0
1773422118,84.0,0.00.0,370.0
1773422120,84.2,0.00.0,371.0
1773422121,85.2,0.00.0,371.0
1773422122,83.9,0.00.0,372.0
1773422123,84.5,0.00.0,372.0
1773422124,84.3,0.00.0,373.0
1773422125,84.8,0.00.0,373.0
1773422126,84.0,0.00.0,373.0
1773422127,84.5,0.00.0,374.0
1773422128,84.3,0.00.0,374.0
1773422129,39.6,0.00.0,374.0
1773422130,0.1,0.00.0,374.0
1773422131,0.2,0.00.0,373.0
1773422132,0.4,0.00.0,372.0
1773422133,42.2,0.00.0,372.0
1773422134,84.4,0.00.0,373.0
1773422135,84.3,0.00.0,373.0
1773422136,83.6,0.00.0,374.0
1773422137,84.6,0.00.0,374.0
1773422138,84.1,0.00.0,374.0
1773422139,83.8,0.00.0,375.0
1773422140,83.7,0.00.0,375.0
1773422141,83.6,0.00.0,376.0
1773422142,83.8,0.00.0,376.0
1773422143,84.3,0.00.0,377.0
1773422144,83.4,0.00.0,377.0
1773422145,84.0,0.00.0,377.0
1773422146,84.5,0.00.0,378.0
1773422147,11.2,0.00.0,377.0
1773422148,0.1,0.00.0,377.0
1773422149,0.2,0.00.0,376.0
1773422150,0.2,0.00.0,375.0
1773422151,67.9,0.00.0,376.0
1773422152,84.1,0.00.0,376.0
1773422153,84.3,0.00.0,377.0
1773422154,83.8,0.00.0,377.0
1773422155,83.7,0.00.0,377.0
1773422156,83.6,0.00.0,378.0
1773422157,84.2,0.00.0,378.0
1773422159,83.9,0.00.0,379.0
1773422160,83.5,0.00.0,379.0
1773422161,83.9,0.00.0,379.0
1773422162,84.2,0.00.0,380.0
1773422163,83.9,0.00.0,380.0
1773422164,84.7,0.00.0,381.0
1773422165,67.2,0.00.0,381.0
1773422166,0.2,0.00.0,380.0
1773422167,0.2,0.00.0,380.0
1773422168,0.5,0.00.0,379.0
1773422169,10.6,0.00.0,379.0
1773422170,84.4,0.00.0,379.0
1773422171,84.3,0.00.0,379.0
1773422172,83.3,0.00.0,380.0
1773422173,84.1,0.00.0,380.0
1773422174,84.3,0.00.0,381.0
1773422175,84.1,0.00.0,381.0
1773422176,84.8,0.00.0,381.0
1773422177,84.6,0.00.0,382.0
1773422178,83.3,0.00.0,382.0
1773422179,84.5,0.00.0,383.0
1773422180,84.5,0.00.0,383.0
1773422181,83.9,0.00.0,383.0
1773422182,84.3,0.00.0,384.0
1773422183,38.3,0.00.0,384.0
1773422184,0.2,0.00.0,383.0
1773422185,0.2,0.00.0,382.0
1773422186,0.1,0.00.0,382.0
1773422187,40.3,0.00.0,382.0
1773422188,84.3,0.00.0,382.0
1773422189,83.7,0.00.0,382.0
1773422190,83.1,0.00.0,383.0
1773422191,83.2,0.00.0,383.0
1773422192,84.0,0.00.0,384.0
1773422193,84.4,0.00.0,384.0
1773422194,83.8,0.00.0,384.0
1773422195,83.5,0.00.0,385.0
1773422196,83.3,0.00.0,385.0
1773422198,83.7,0.00.0,385.0
1773422199,83.6,0.00.0,386.0
1773422200,83.3,0.00.0,386.0
1773422201,84.0,0.00.0,387.0
1773422202,10.8,0.00.0,386.0
1773422203,0.2,0.00.0,386.0
1773422204,0.2,0.00.0,385.0
1773422205,0.2,0.00.0,384.0
1773422206,68.9,0.00.0,385.0
1773422207,84.0,0.00.0,385.0
1773422208,84.5,0.00.0,385.0
1773422209,83.7,0.00.0,386.0
1773422210,83.6,0.00.0,386.0
1773422211,83.9,0.00.0,386.0
1773422212,83.4,0.00.0,387.0
1773422213,84.2,0.00.0,387.0
1773422214,84.1,0.00.0,388.0
1773422215,84.1,0.00.0,388.0
1773422216,83.7,0.00.0,388.0
1773422217,83.7,0.00.0,389.0
1773422218,84.5,0.00.0,389.0
1773422219,65.7,0.00.0,389.0
1773422220,0.2,0.00.0,389.0
1773422221,0.4,0.00.0,388.0
1773422222,0.4,0.00.0,387.0
1773422223,12.2,0.00.0,387.0
1773422224,83.9,0.00.0,387.0
1773422225,84.1,0.00.0,388.0
1773422226,84.2,0.00.0,388.0
1773422227,84.3,0.00.0,388.0
1773422228,83.9,0.00.0,389.0
1773422229,83.4,0.00.0,389.0
1773422230,83.5,0.00.0,390.0
1773422231,83.8,0.00.0,390.0
1773422232,83.3,0.00.0,390.0
1773422233,83.8,0.00.0,391.0
1773422234,83.2,0.00.0,391.0
1773422235,83.8,0.00.0,391.0
1773422237,83.9,0.00.0,392.0
1773422238,36.8,0.00.0,391.0
1773422239,0.1,0.00.0,391.0
1773422240,0.2,0.00.0,390.0
1773422241,0.2,0.00.0,390.0
1773422242,40.5,0.00.0,390.0
1773422243,84.3,0.00.0,390.0
1773422244,83.8,0.00.0,390.0
1773422245,83.4,0.00.0,391.0
1773422246,84.9,0.00.0,391.0
1773422247,83.7,0.00.0,391.0
1773422248,83.9,0.00.0,392.0
1773422249,83.8,0.00.0,392.0
1773422250,84.4,0.00.0,392.0
1773422251,82.8,0.00.0,393.0
1773422252,83.7,0.00.0,393.0
1773422253,84.2,0.00.0,393.0
1773422254,84.2,0.00.0,394.0
1773422255,84.2,0.00.0,394.0
1773422256,9.9,0.00.0,394.0
1773422257,0.2,0.00.0,393.0
1773422258,0.4,0.00.0,393.0
1773422259,0.1,0.00.0,392.0
1773422260,70.4,0.00.0,392.0
1773422261,84.3,0.00.0,393.0
1773422262,84.0,0.00.0,393.0
1773422263,84.3,0.00.0,393.0
1773422264,84.3,0.00.0,394.0
1773422265,84.2,0.00.0,394.0
1773422266,83.8,0.00.0,394.0
1773422267,84.0,0.00.0,394.0
1773422268,84.6,0.00.0,395.0
