timestamp,total_cpu_pct,hd_cpu_pct,ts_cpu_pct
1773404533,53.3,134.0,251.0
1773404534,53.2,134.0,251.0
1773404535,53.7,134.0,251.0
1773404536,52.6,134.0,251.0
1773404537,51.8,134.0,251.0
1773404538,31.1,134.0,251.0
1773404539,31.2,134.0,251.0
1773404540,39.7,134.0,251.0
1773404541,31.4,134.0,251.0
1773404542,50.6,134.0,251.0
1773404543,64.0,134.0,251.0
1773404544,65.1,134.0,251.0
1773404545,65.5,134.0,251.0
1773404546,64.9,134.0,251.0
1773404547,65.0,134.0,251.0
1773404548,62.3,134.0,251.0
1773404550,36.8,134.0,251.0
1773404551,44.3,134.0,251.0
1773404552,46.3,134.0,251.0
1773404553,35.9,134.0,251.0
1773404554,29.0,134.0,251.0
1773404555,52.9,134.0,251.0
1773404556,52.2,134.0,251.0
1773404557,52.6,134.0,251.0
1773404558,53.2,134.0,251.0
1773404559,53.0,134.0,251.0
1773404560,52.6,134.0,251.0
1773404561,50.4,134.0,250.0
1773404562,49.0,134.0,250.0
1773404563,50.0,134.0,250.0
1773404564,43.6,134.0,250.0
1773404565,50.0,134.0,250.0
1773404566,63.1,134.0,250.0
1773404567,65.8,134.0,250.0
1773404568,65.2,134.0,250.0
1773404569,65.5,134.0,251.0
1773404570,64.8,134.0,251.0
1773404571,64.8,134.0,251.0
1773404572,53.2,134.0,251.0
1773404573,37.5,134.0,251.0
1773404574,42.7,134.0,251.0
1773404575,48.0,134.0,250.0
1773404576,39.5,134.0,250.0
1773404577,43.5,134.0,250.0
1773404578,52.9,134.0,250.0
1773404579,53.0,134.0,250.0
1773404580,53.7,134.0,250.0
1773404581,52.6,134.0,250.0
1773404582,53.6,134.0,250.0
1773404583,51.8,134.0,250.0
1773404584,49.9,134.0,250.0
1773404585,40.7,134.0,250.0
1773404586,43.7,134.0,250.0
1773404587,50.0,134.0,250.0
1773404588,44.0,134.0,250.0
1773404589,65.9,134.0,250.0
1773404590,65.3,134.0,250.0
1773404591,65.5,134.0,250.0
1773404592,64.5,134.0,250.0
1773404593,66.0,134.0,250.0
1773404594,65.8,134.0,250.0
1773404595,40.6,134.0,250.0
1773404596,43.6,134.0,250.0
1773404597,43.2,134.0,250.0
1773404599,37.5,134.0,250.0
1773404600,37.2,134.0,250.0
1773404601,50.9,134.0,250.0
1773404602,51.9,134.0,250.0
1773404603,52.4,134.0,250.0
1773404604,52.9,134.0,250.0
1773404605,52.8,134.0,250.0
1773404606,52.6,134.0,250.0
1773404607,51.6,134.0,250.0
1773404608,50.0,134.0,250.0
1773404609,46.6,134.0,250.0
1773404610,43.6,134.0,250.0
1773404611,49.9,134.0,250.0
1773404612,57.0,134.0,250.0
1773404613,65.0,134.0,250.0
1773404614,65.1,134.0,250.0
1773404615,63.7,134.0,250.0
1773404616,62.9,134.0,250.0
1773404617,65.3,134.0,250.0
1773404618,61.2,134.0,250.0
1773404619,47.2,134.0,250.0
1773404620,45.2,134.0,250.0
1773404621,47.8,134.0,250.0
1773404622,49.0,134.0,250.0
1773404623,47.7,134.0,250.0
1773404624,53.3,134.0,250.0
1773404625,53.6,134.0,250.0
1773404626,53.4,134.0,250.0
1773404627,52.4,134.0,250.0
1773404628,53.5,134.0,249.0
1773404629,53.4,134.0,249.0
1773404630,50.4,134.0,249.0
1773404631,39.3,134.0,249.0
1773404632,34.6,134.0,249.0
1773404633,42.5,134.0,249.0
1773404634,43.8,134.0,249.0
1773404635,58.8,134.0,249.0
1773404636,65.6,134.0,249.0
1773404637,65.7,134.0,249.0
1773404638,66.2,134.0,249.0
1773404639,66.2,134.0,249.0
1773404640,66.5,134.0,250.0
1773404641,59.3,134.0,250.0
1773404642,42.2,134.0,250.0
1773404643,43.6,134.0,249.0
1773404644,43.7,134.0,249.0
1773404645,39.3,134.0,249.0
1773404646,45.9,133.0,249.0
1773404647,52.4,134.0,249.0
1773404649,53.5,134.0,249.0
1773404650,51.8,134.0,249.0
1773404651,52.0,134.0,249.0
1773404652,52.8,134.0,249.0
1773404653,52.6,134.0,249.0
1773404654,50.0,134.0,249.0
1773404655,37.6,134.0,249.0
1773404656,43.5,134.0,249.0
1773404657,49.9,134.0,249.0
1773404658,48.7,134.0,249.0
1773404659,64.1,134.0,249.0
1773404660,64.6,134.0,249.0
1773404661,65.1,134.0,249.0
1773404662,65.6,134.0,249.0
1773404663,65.4,133.0,249.0
1773404664,65.0,133.0,249.0
1773404665,52.6,133.0,249.0
1773404666,44.2,133.0,249.0
1773404667,40.3,133.0,249.0
1773404668,41.1,133.0,249.0
1773404669,38.8,133.0,249.0
1773404670,46.4,133.0,249.0
1773404671,53.8,133.0,249.0
1773404672,52.8,133.0,249.0
1773404673,52.7,133.0,249.0
1773404674,52.4,134.0,249.0
1773404675,52.1,134.0,249.0
1773404676,47.7,134.0,249.0
1773404677,38.1,134.0,249.0
1773404678,41.5,133.0,249.0
1773404679,48.4,133.0,249.0
1773404680,48.3,133.0,249.0
1773404681,59.6,133.0,249.0
1773404682,65.1,133.0,249.0
1773404683,64.4,133.0,249.0
1773404684,64.7,133.0,249.0
1773404685,64.8,133.0,249.0
1773404686,65.4,133.0,249.0
1773404687,58.9,133.0,249.0
1773404688,37.2,133.0,249.0
1773404689,31.5,133.0,249.0
1773404690,31.2,133.0,249.0
1773404691,37.7,133.0,249.0
1773404692,42.9,133.0,249.0
1773404693,52.3,133.0,249.0
1773404694,52.8,133.0,249.0
1773404695,51.7,133.0,249.0
1773404696,52.2,133.0,249.0
1773404698,52.9,133.0,248.0
1773404699,52.6,133.0,248.0
1773404700,46.4,133.0,248.0
1773404701,38.4,133.0,248.0
1773404702,46.6,133.0,248.0
1773404703,43.7,133.0,248.0
1773404704,47.0,133.0,248.0
1773404705,63.1,133.0,248.0
1773404706,64.9,133.0,248.0
1773404707,64.0,133.0,248.0
1773404708,63.9,133.0,248.0
1773404709,65.0,133.0,248.0
1773404710,65.5,133.0,249.0
1773404711,39.1,133.0,249.0
1773404712,40.3,133.0,248.0
1773404713,36.6,133.0,248.0
1773404714,32.4,133.0,248.0
1773404715,35.5,133.0,248.0
1773404716,50.1,133.0,248.0
1773404717,53.3,133.0,248.0
1773404718,52.6,133.0,248.0
1773404719,52.6,133.0,248.0
1773404720,52.8,133.0,248.0
1773404721,53.9,133.0,248.0
1773404722,51.2,133.0,248.0
1773404723,43.7,133.0,248.0
1773404724,44.8,133.0,248.0
1773404725,47.7,133.0,248.0
1773404726,42.9,133.0,248.0
1773404727,57.7,133.0,248.0
1773404728,63.8,133.0,248.0
1773404729,64.0,133.0,248.0
1773404730,64.8,133.0,248.0
1773404731,65.2,133.0,248.0
1773404732,65.7,133.0,248.0
1773404733,61.7,133.0,248.0
1773404734,42.9,133.0,248.0
1773404735,35.6,133.0,248.0
1773404736,34.4,133.0,248.0
1773404737,39.3,133.0,248.0
1773404738,43.8,133.0,248.0
1773404739,53.8,133.0,248.0
1773404740,53.0,133.0,248.0
1773404741,52.4,133.0,248.0
1773404742,53.5,133.0,248.0
1773404743,52.3,133.0,248.0
1773404744,52.5,133.0,248.0
1773404745,50.9,133.0,248.0
1773404746,49.0,133.0,248.0
1773404748,48.6,133.0,248.0
1773404749,50.0,133.0,248.0
1773404750,43.8,133.0,248.0
1773404751,61.7,133.0,248.0
1773404752,69.8,133.0,248.0
1773404753,69.9,133.0,248.0
1773404754,70.7,133.0,248.0
1773404755,70.4,133.0,248.0
1773404756,70.5,133.0,248.0
1773404757,70.9,133.0,248.0
1773404758,31.3,133.0,248.0
1773404759,40.9,133.0,248.0
1773404760,37.3,133.0,248.0
1773404761,42.5,133.0,248.0
1773404762,37.5,133.0,248.0
1773404763,51.9,133.0,248.0
1773404764,51.5,133.0,248.0
1773404765,53.0,133.0,248.0
1773404766,53.3,133.0,248.0
1773404767,53.2,133.0,248.0
1773404768,54.1,133.0,248.0
1773404769,53.6,133.0,248.0
1773404770,49.2,133.0,247.0
1773404771,49.1,133.0,247.0
1773404772,50.0,133.0,247.0
1773404773,48.2,133.0,247.0
1773404774,55.9,133.0,247.0
1773404775,70.6,133.0,247.0
1773404776,70.1,133.0,248.0
1773404777,70.3,133.0,248.0
1773404778,69.8,133.0,248.0
1773404779,71.0,133.0,248.0
1773404780,69.7,133.0,248.0
1773404781,41.1,133.0,248.0
1773404782,40.2,133.0,248.0
1773404783,31.3,133.0,248.0
1773404784,45.7,133.0,248.0
1773404785,41.7,133.0,248.0
1773404786,51.1,133.0,248.0
1773404787,53.0,133.0,248.0
1773404788,53.0,133.0,247.0
1773404789,52.6,133.0,247.0
1773404790,54.7,133.0,247.0
1773404791,55.1,133.0,247.0
1773404792,46.1,133.0,247.0
1773404793,47.6,133.0,247.0
1773404794,40.5,133.0,247.0
1773404796,49.9,133.0,247.0
1773404797,43.7,133.0,247.0
1773404798,60.0,133.0,247.0
1773404799,70.4,133.0,247.0
1773404800,70.0,133.0,247.0
1773404801,70.0,133.0,247.0
1773404802,69.8,133.0,247.0
1773404803,70.7,133.0,248.0
1773404804,70.0,133.0,248.0
1773404805,40.0,133.0,248.0
1773404806,49.4,133.0,248.0
1773404807,37.5,133.0,248.0
1773404808,32.3,133.0,248.0
1773404809,37.4,133.0,247.0
1773404810,49.7,133.0,247.0
1773404811,52.7,133.0,247.0
1773404812,53.9,133.0,247.0
1773404813,53.2,133.0,247.0
1773404814,53.9,133.0,247.0
1773404815,53.1,133.0,247.0
1773404816,51.7,133.0,247.0
1773404817,50.0,133.0,247.0
1773404818,50.0,133.0,247.0
1773404819,43.8,133.0,247.0
1773404820,46.7,133.0,247.0
1773404821,57.7,133.0,247.0
1773404822,70.7,133.0,247.0
1773404823,69.8,133.0,247.0
1773404824,69.3,133.0,247.0
1773404825,70.6,133.0,247.0
1773404826,70.7,133.0,247.0
1773404827,71.1,133.0,247.0
1773404828,43.1,133.0,247.0
1773404829,43.7,133.0,247.0
1773404830,46.5,133.0,247.0
1773404831,50.0,133.0,247.0
1773404832,50.2,133.0,247.0
1773404833,50.2,133.0,247.0
1773404834,53.2,133.0,247.0
1773404835,53.8,133.0,247.0
1773404836,53.5,133.0,247.0
1773404837,51.7,133.0,247.0
1773404838,53.1,133.0,247.0
1773404839,53.6,133.0,247.0
1773404840,50.0,133.0,247.0
1773404841,43.7,133.0,247.0
1773404842,50.0,133.0,247.0
1773404843,43.8,133.0,247.0
1773404845,49.7,133.0,247.0
1773404846,70.8,133.0,247.0
1773404847,71.6,133.0,247.0
1773404848,71.1,133.0,247.0
1773404849,71.8,133.0,247.0
1773404850,71.1,133.0,247.0
1773404851,71.0,133.0,247.0
1773404852,62.3,133.0,247.0
1773404853,37.4,133.0,247.0
1773404854,47.3,133.0,247.0
1773404855,47.7,133.0,247.0
1773404856,49.8,133.0,247.0
1773404857,47.5,133.0,247.0
1773404858,54.4,133.0,247.0
1773404859,53.9,133.0,247.0
1773404860,54.2,133.0,247.0
1773404861,53.0,133.0,247.0
1773404862,53.4,133.0,247.0
1773404863,53.3,133.0,247.0
1773404864,47.8,133.0,247.0
1773404865,48.9,133.0,247.0
1773404866,49.9,133.0,247.0
1773404867,48.2,133.0,247.0
1773404868,55.1,133.0,247.0
1773404869,71.2,133.0,247.0
1773404870,69.6,133.0,247.0
1773404871,70.2,133.0,247.0
1773404872,70.1,133.0,247.0
1773404873,70.6,133.0,247.0
1773404874,70.9,133.0,247.0
1773404875,51.1,133.0,247.0
1773404876,37.5,133.0,247.0
1773404877,36.6,133.0,247.0
1773404878,45.5,133.0,247.0
1773404879,45.1,133.0,247.0
1773404880,47.9,133.0,247.0
1773404881,54.6,133.0,247.0
1773404882,52.7,133.0,247.0
1773404883,52.6,133.0,247.0
1773404884,54.6,133.0,247.0
1773404885,53.6,133.0,247.0
1773404886,53.9,133.0,247.0
