Linux 6.12.73+deb13-amd64 (ksys) 	03/17/2026 	_x86_64_	(20 CPU)

04:39:29 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:39:30 PM  all    4.68    0.25    0.70   28.64    0.00    0.05    0.00    0.00    0.00   65.68
04:39:30 PM    0   31.68    0.99    0.00   33.66    0.00    0.00    0.00    0.00    0.00   33.66
04:39:30 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:39:30 PM    2    1.00    1.00    2.00   69.00    0.00    0.00    0.00    0.00    0.00   27.00
04:39:30 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:39:30 PM    4    3.03    0.00    1.01   39.39    0.00    0.00    0.00    0.00    0.00   56.57
04:39:30 PM    5    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
04:39:30 PM    6    3.06    0.00    1.02   51.02    0.00    0.00    0.00    0.00    0.00   44.90
04:39:30 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:39:30 PM    8    6.86    0.00    1.96   34.31    0.00    0.98    0.00    0.00    0.00   55.88
04:39:30 PM    9    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
04:39:30 PM   10   31.00    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00   65.00
04:39:30 PM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:39:30 PM   12    2.00    1.00    2.00   50.00    0.00    0.00    0.00    0.00    0.00   45.00
04:39:30 PM   13    1.01    0.00    1.01   61.62    0.00    0.00    0.00    0.00    0.00   36.36
04:39:30 PM   14    3.03    0.00    1.01   38.38    0.00    0.00    0.00    0.00    0.00   57.58
04:39:30 PM   15    1.01    0.00    0.00   42.42    0.00    0.00    0.00    0.00    0.00   56.57
04:39:30 PM   16    2.04    0.00    0.00   54.08    0.00    0.00    0.00    0.00    0.00   43.88
04:39:30 PM   17    2.00    1.00    2.00   41.00    0.00    0.00    0.00    0.00    0.00   54.00
04:39:30 PM   18    1.02    0.00    1.02   21.43    0.00    0.00    0.00    0.00    0.00   76.53
04:39:30 PM   19    2.02    1.01    1.01   32.32    0.00    0.00    0.00    0.00    0.00   63.64

04:39:30 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:39:31 PM  all    2.60    0.15    0.50   28.85    0.00    0.00    0.00    0.00    0.00   67.90
04:39:31 PM    0    0.00    0.00    0.00   38.38    0.00    0.00    0.00    0.00    0.00   61.62
04:39:31 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:39:31 PM    2    0.00    0.00    0.00   80.41    0.00    0.00    0.00    0.00    0.00   19.59
04:39:31 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:39:31 PM    4    2.94    0.98    0.98   55.88    0.00    0.00    0.00    0.00    0.00   39.22
04:39:31 PM    5    1.98    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.02
04:39:31 PM    6    0.98    0.98    0.98   50.00    0.00    0.00    0.00    0.00    0.00   47.06
04:39:31 PM    7    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
04:39:31 PM    8    1.96    0.00    0.98   21.57    0.00    0.00    0.00    0.00    0.00   75.49
04:39:31 PM    9    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
