Linux 6.12.74+deb13+1-amd64 (hd-test01) 	03/17/2026 	_x86_64_	(12 CPU)

01:40:39 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:40:44 PM    3    0.00    0.00    7.53   10.75    0.00   15.05    0.00    0.00    0.00   66.67
01:40:44 PM    4    5.10    0.00   38.78    7.14    0.00    7.14    0.00    0.00    0.00   41.84
01:40:44 PM    5    0.00    0.00    0.00    0.00    0.00    2.04    0.00    0.00    0.00   97.96
01:40:44 PM    6    1.03    0.00   17.53    0.00    0.00    4.12    0.00    0.00    0.00   77.32
01:40:44 PM    7    6.00    0.00   32.00    5.00    0.00    6.00    0.00    0.00    0.00   51.00
01:40:44 PM    8    0.00    0.00    1.98    0.00    0.00    5.94    0.00    0.00    0.00   92.08
01:40:44 PM    9    2.00    0.00   25.00   21.00    0.00    3.00    0.00    0.00    0.00   49.00
01:40:44 PM   10    2.08    0.00   22.92    3.12    0.00    6.25    0.00    0.00    0.00   65.62
01:40:44 PM   11    1.01    0.00    7.07    9.09    0.00    0.00    0.00    0.00    0.00   82.83

01:40:44 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:40:45 PM  all    2.13    0.00   22.32    5.79    0.00    5.71    0.00    0.00    0.00   64.05
01:40:45 PM    0    2.00    0.00   34.00    0.00    0.00    4.00    0.00    0.00    0.00   60.00
01:40:45 PM    1    2.06    0.00   12.37    9.28    0.00    7.22    0.00    0.00    0.00   69.07
01:40:45 PM    2    0.00    0.00   23.71   11.34    0.00    3.09    0.00    0.00    0.00   61.86
01:40:45 PM    3    0.00    0.00   11.46    3.12    0.00   18.75    0.00    0.00    0.00   66.67
01:40:45 PM    4    2.97    0.00   34.65    9.90    0.00    4.95    0.00    0.00    0.00   47.52
01:40:45 PM    5    4.08    0.00   42.86    4.08    0.00    6.12    0.00    0.00    0.00   42.86
01:40:45 PM    6    0.00    0.00   12.12    0.00    0.00    4.04    0.00    0.00    0.00   83.84
01:40:45 PM    7    1.03    0.00    3.09    1.03    0.00    3.09    0.00    0.00    0.00   91.75
01:40:45 PM    8    2.15    0.00   15.05   11.83    0.00    4.30    0.00    0.00    0.00   66.67
01:40:45 PM    9    8.16    0.00   69.39    6.12    0.00    6.12    0.00    0.00    0.00   10.20
01:40:45 PM   10    2.02    0.00    4.04    6.06    0.00    6.06    0.00    0.00    0.00   81.82
01:40:45 PM   11    1.01    0.00    4.04    7.07    0.00    1.01    0.00    0.00    0.00   86.87

01:40:45 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:40:46 PM  all    2.49    0.00   22.21    5.92    0.00    4.55    0.00    0.00    0.00   64.84
01:40:46 PM    0    0.00    0.00    1.03    1.03    0.00    0.00    0.00    0.00    0.00   97.94
01:40:46 PM    1    1.05    0.00    5.26    1.05    0.00    7.37    0.00    0.00    0.00   85.26
01:40:46 PM    2    6.00    0.00   28.00   19.00    0.00    3.00    0.00    0.00    0.00   44.00
01:40:46 PM    3    4.26    0.00   35.11    5.32    0.00   15.96    0.00    0.00    0.00   39.36
01:40:46 PM    4    1.09    0.00   25.00   27.17    0.00    2.17    0.00    0.00    0.00   44.57
01:40:46 PM    5    4.00    0.00   34.00    0.00    0.00    8.00    0.00    0.00    0.00   54.00
01:40:46 PM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:40:46 PM    7    0.00    0.00    6.06    4.04    0.00    3.03    0.00    0.00    0.00   86.87
01:40:46 PM    8    2.06    0.00   18.56   12.37    0.00    4.12    0.00    0.00    0.00   62.89
01:40:46 PM    9    7.07    0.00   61.62    0.00    0.00    2.02    0.00    0.00    0.00   29.29
01:40:46 PM   10    0.00    0.00    2.06    2.06    0.00    5.15    0.00    0.00    0.00   90.72
01:40:46 PM   11    4.00    0.00   48.00    0.00    0.00    4.00    0.00    0.00    0.00   44.00

01:40:46 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:40:47 PM  all    2.27    0.00   21.63    6.57    0.00    5.72    0.00    0.00    0.00   63.80
01:40:47 PM    0    1.00    0.00   23.00   27.00    0.00    1.00    0.00    0.00    0.00   48.00
01:40:47 PM    1    1.01    0.00   20.20    8.08    0.00    8.08    0.00    0.00    0.00   62.63
01:40:47 PM    2    4.12    0.00   31.96   19.59    0.00    6.19    0.00    0.00    0.00   38.14
01:40:47 PM    3    4.00    0.00   24.00    6.00    0.00   16.00    0.00    0.00    0.00   50.00
01:40:47 PM    4    4.00    0.00   38.00    4.00    0.00    7.00    0.00    0.00    0.00   47.00
01:40:47 PM    5    2.00    0.00   15.00    0.00    0.00    7.00    0.00    0.00    0.00   76.00
01:40:47 PM    6    1.02    0.00   10.20   11.22    0.00    3.06    0.00    0.00    0.00   74.49
01:40:47 PM    7    0.00    0.00    1.03    0.00    0.00    2.06    0.00    0.00    0.00   96.91
01:40:47 PM    8    0.00    0.00    4.08    3.06    0.00    4.08    0.00    0.00    0.00   88.78
01:40:47 PM    9    0.99    0.00    3.96    0.00    0.00    0.99    0.00    0.00    0.00   94.06
01:40:47 PM   10    2.04    0.00   20.41    0.00    0.00    6.12    0.00    0.00    0.00   71.43
01:40:47 PM   11    7.00    0.00   67.00    0.00    0.00    7.00    0.00    0.00    0.00   19.00

01:40:47 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:40:48 PM  all    2.53    0.00   20.84    6.84    0.00    5.99    0.00    0.00    0.00   63.80
01:40:48 PM    0    1.94    0.00   16.50   20.39    0.00    1.94    0.00    0.00    0.00   59.22
01:40:48 PM    1    1.04    0.00   12.50    2.08    0.00    9.38    0.00    0.00    0.00   75.00
01:40:48 PM    2    4.95    0.00   28.71   21.78    0.00    8.91    0.00    0.00    0.00   35.64
01:40:48 PM    3    2.02    0.00    2.02    2.02    0.00   10.10    0.00    0.00    0.00   83.84
01:40:48 PM    4    2.00    0.00   34.00    0.00    0.00    5.00    0.00    0.00    0.00   59.00
01:40:48 PM    5    1.01    0.00   14.14    1.01    0.00    5.05    0.00    0.00    0.00   78.79
01:40:48 PM    6    4.17    0.00   19.79   29.17    0.00    3.12    0.00    0.00    0.00   43.75
01:40:48 PM    7    0.00    0.00    9.18    4.08    0.00    4.08    0.00    0.00    0.00   82.65
01:40:48 PM    8    0.00    0.00    0.00    1.03    0.00    3.09    0.00    0.00    0.00   95.88
01:40:48 PM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:40:48 PM   10    5.15    0.00   46.39    0.00    0.00   12.37    0.00    0.00    0.00   36.08
01:40:48 PM   11    8.00    0.00   66.00    0.00    0.00    9.00    0.00    0.00    0.00   17.00

01:40:48 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
