Linux 6.12.74+deb13+1-amd64 (hd-test01) 	03/17/2026 	_x86_64_	(12 CPU)

01:40:17 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:40:18 PM  all    0.08    0.00    0.42   32.30    0.00    0.00    0.00    0.00    0.00   67.20
01:40:18 PM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:40:18 PM    1    0.00    0.00    1.01   29.29    0.00    0.00    0.00    0.00    0.00   69.70
01:40:18 PM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:40:18 PM    3    0.00    0.00    1.01   50.51    0.00    0.00    0.00    0.00    0.00   48.48
01:40:18 PM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:40:18 PM    5    0.00    0.00    0.00   17.00    0.00    0.00    0.00    0.00    0.00   83.00
01:40:18 PM    6    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
01:40:18 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:40:18 PM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:40:18 PM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:40:18 PM   10    0.00    0.00    1.03   98.97    0.00    0.00    0.00    0.00    0.00    0.00
01:40:18 PM   11    1.01    0.00    2.02   96.97    0.00    0.00    0.00    0.00    0.00    0.00

01:40:18 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:40:19 PM  all    2.46    0.00   26.34    1.95    0.00    6.46    0.00    0.00    0.00   62.79
01:40:19 PM    0    2.02    0.00   36.36    1.01    0.00    8.08    0.00    0.00    0.00   52.53
01:40:19 PM    1    1.98    0.00   22.77    6.93    0.00    5.94    0.00    0.00    0.00   62.38
01:40:19 PM    2    1.04    0.00   11.46    0.00    0.00    3.12    0.00    0.00    0.00   84.38
01:40:19 PM    3    1.03    0.00    4.12    0.00    0.00    2.06    0.00    0.00    0.00   92.78
01:40:19 PM    4    0.00    0.00    1.01    0.00    0.00    2.02    0.00    0.00    0.00   96.97
01:40:19 PM    5    0.00    0.00    1.08    0.00    0.00   12.90    0.00    0.00    0.00   86.02
01:40:19 PM    6    0.00    0.00   17.17    5.05    0.00   12.12    0.00    0.00    0.00   65.66
01:40:19 PM    7    1.06    0.00   23.40    4.26    0.00    8.51    0.00    0.00    0.00   62.77
01:40:19 PM    8    5.94    0.00   55.45    0.00    0.00    8.91    0.00    0.00    0.00   29.70
01:40:19 PM    9    0.00    0.00    1.03    0.00    0.00    3.09    0.00    0.00    0.00   95.88
01:40:19 PM   10    8.91    0.00   74.26    2.97    0.00    6.93    0.00    0.00    0.00    6.93
01:40:19 PM   11    7.00    0.00   63.00    3.00    0.00    4.00    0.00    0.00    0.00   23.00

01:40:19 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
