Linux 6.12.74+deb13+1-amd64 (hd-test01) 	03/17/2026 	_x86_64_	(12 CPU)

01:39:55 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:39:56 PM  all    0.25    0.00    0.08   32.35    0.00    0.00    0.00    0.00    0.00   67.31
01:39:56 PM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:39:56 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:39:56 PM    2    0.00    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00   96.00
01:39:56 PM    3    1.03    0.00    0.00   98.97    0.00    0.00    0.00    0.00    0.00    0.00
01:39:56 PM    4    0.00    0.00    0.00   75.26    0.00    0.00    0.00    0.00    0.00   24.74
01:39:56 PM    5    0.00    0.00    1.00   19.00    0.00    0.00    0.00    0.00    0.00   80.00
01:39:56 PM    6    1.03    0.00    0.00   98.97    0.00    0.00    0.00    0.00    0.00    0.00
01:39:56 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:39:56 PM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:39:56 PM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:39:56 PM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:39:56 PM   11    1.03    0.00    0.00   98.97    0.00    0.00    0.00    0.00    0.00    0.00

01:39:56 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:39:57 PM  all    2.65    0.00   16.47   10.49    0.00    5.97    0.00    0.00    0.00   64.42
01:39:57 PM    0    1.03    0.00    7.22   35.05    0.00    0.00    0.00    0.00    0.00   56.70
01:39:57 PM    1    4.12    0.00   21.65    5.15    0.00   11.34    0.00    0.00    0.00   57.73
01:39:57 PM    2    2.00    0.00   24.00    2.00    0.00    8.00    0.00    0.00    0.00   64.00
01:39:57 PM    3    3.23    0.00   21.51   13.98    0.00    9.68    0.00    0.00    0.00   51.61
